Operateur;lon;lat;2G;3G;4G
20801;3.430902;46.12808;0;1;1
20810;3.46688;50.352929;1;1;1
20801;3.466908;50.352875;0;1;1
20820;3.413484;43.802002;1;1;0
20810;3.413484;43.802002;1;1;0
20801;3.413496;43.801993;1;1;0
20815;3.413496;43.802002;0;1;0
20810;3.431514;46.082296;1;1;1
20820;3.431527;46.082359;1;1;1
20801;3.469389;50.450809;1;1;0
20801;3.463788;49.838602;1;1;0
20820;3.46383;49.838683;1;1;1
20810;3.46383;49.838683;1;1;1
20820;3.426817;45.389338;1;1;0
20801;3.426817;45.389338;0;1;0
20810;3.426817;45.389338;1;1;0
20815;3.426817;45.389347;0;1;0
20820;3.427127;45.429723;1;1;0
20801;3.427127;45.429723;0;0;0
20810;3.427127;45.429723;1;1;0
20815;3.427127;45.429732;0;1;0
20810;3.425823;45.256191;1;1;0
20820;3.450851;48.332695;1;1;1
20810;3.450851;48.332695;1;1;1
20801;3.432785;46.122166;0;1;1
20801;3.460369;49.397566;1;1;1
20820;3.460479;49.39761;1;1;1
20810;3.460479;49.39761;1;1;1
20801;3.42666;45.255549;1;1;0
20801;3.412264;43.296865;1;1;1
20801;3.470378;50.377416;0;1;1
20801;3.464068;49.687503;1;1;0
20815;3.430569;45.689203;0;1;0
20801;3.430569;45.689203;1;1;0
20810;3.464165;49.687494;1;1;0
20810;3.43067;45.689013;1;1;0
20820;3.471052;50.386481;1;1;1
20801;3.451738;48.108896;1;1;1
20820;3.436275;46.152247;1;1;1
20815;3.436275;46.152256;0;1;0
20801;3.439091;46.494511;1;1;0
20810;3.43643;46.152273;1;1;1
20801;3.43697;46.109398;0;1;1
20801;3.437216;46.119159;1;1;1
20801;3.474346;50.378344;0;0;0
20801;3.417376;43.375183;0;0;0
20801;3.417427;43.375389;1;1;0
20820;3.438402;46.11847;1;1;1
20815;3.438524;46.120766;0;1;1
20810;3.438569;46.118352;1;1;1
20815;3.475977;50.366693;0;1;0
20801;3.439306;46.140862;1;1;1
20801;3.476005;50.366702;1;1;1
20820;3.474307;50.178463;1;1;1
20810;3.474307;50.178463;1;1;1
20815;3.439441;46.146391;0;1;1
20820;3.418001;43.315248;1;1;1
20801;3.46378;48.977687;1;1;0
20810;3.418273;43.315364;1;1;1
20801;3.418336;43.315463;1;1;1
20810;3.464187;48.977317;1;1;1
20815;3.457751;48.238582;0;1;0
20801;3.45445;47.822496;1;1;1
20820;3.464721;48.977494;1;1;1
20820;3.458481;48.238903;1;1;0
20801;3.458495;48.238894;0;1;0
20801;3.420594;43.456121;1;1;0
20801;3.441802;46.219205;1;1;1
20820;3.47413;49.950101;1;0;0
20820;3.441906;46.219159;1;1;1
20810;3.441919;46.219168;1;1;1
20810;3.458832;48.23892;1;1;0
20820;3.478381;50.350784;1;1;1
20820;3.426755;44.161975;1;1;0
20801;3.475277;49.947644;1;1;1
20815;3.443053;46.215004;0;1;1
20820;3.443067;46.215148;1;1;0
20801;3.47998;50.386258;1;1;1
20820;3.468716;49.106952;1;1;0
20820;3.48054;50.371317;1;1;1
20820;3.472941;49.46936;1;1;1
20810;3.472941;49.46936;1;1;1
20801;3.470002;49.120371;1;1;1
20810;3.470043;49.120416;1;1;1
20815;3.470057;49.120389;0;1;1
20820;3.423335;43.372218;1;1;1
20810;3.423409;43.372164;1;1;1
20820;3.423847;43.393195;1;1;1
20801;3.423721;43.372702;1;1;0
20810;3.423872;43.393168;1;1;1
20815;3.423909;43.393249;0;1;1
20801;3.424044;43.393123;1;1;0
20810;3.457942;47.608832;1;1;1
20820;3.458008;47.608786;1;1;1
20815;3.458049;47.608885;0;1;1
20801;3.458062;47.608876;1;1;1
20801;3.463737;48.243777;1;0;0
20801;3.425395;43.460718;1;1;0
20801;3.426645;43.624214;1;1;0
20820;3.466712;48.541857;1;1;1
20810;3.466712;48.541857;1;1;1
20801;3.483375;50.346266;0;1;1
20801;3.431244;44.186665;1;1;1
20820;3.447928;46.13221;1;1;1
20810;3.447967;46.132246;1;1;1
20820;3.485005;50.302706;0;1;1
20801;3.445914;45.853908;1;1;0
20815;3.448201;46.132326;0;1;1
20801;3.486074;50.329323;1;1;1
20810;3.449219;46.168099;1;1;0
20801;3.448964;46.128983;1;1;1
20810;3.486781;50.376527;1;1;1
20801;3.486796;50.376643;0;1;1
20820;3.44695;45.791004;1;1;0
20801;3.44695;45.791004;1;1;0
20815;3.446963;45.791004;0;1;0
20810;3.447118;45.791039;1;1;0
20810;3.433;43.955825;1;1;0
20815;3.433012;43.955834;0;1;0
20801;3.433125;43.955897;0;1;0
20820;3.45438;46.514216;1;1;1
20810;3.45438;46.514216;1;1;1
20820;3.489869;50.331561;1;1;0
20815;3.490366;50.353933;0;1;1
20801;3.490421;50.353753;1;1;1
20801;3.453384;46.104318;1;1;0
20815;3.453384;46.104354;0;1;1
20810;3.437208;44.0611;1;1;0
20801;3.43722;44.0611;0;1;0
20815;3.43722;44.061109;0;1;0
20815;3.452501;45.964158;0;1;1
20820;3.452527;45.964239;1;1;1
20810;3.452527;45.964239;1;1;1
20820;3.492477;50.387609;1;1;1
20820;3.471267;48.109656;1;1;1
20810;3.471267;48.109656;1;1;1
20815;3.492546;50.387501;0;1;0
20815;3.49251;50.367975;0;1;1
20810;3.492973;50.388155;1;1;1
20820;3.492805;50.368055;1;1;1
20801;3.493006;50.368431;1;1;1
20810;3.462211;46.888618;1;1;1
20820;3.462224;46.888609;1;1;1
20820;3.482013;49.108311;1;0;0
20801;3.482192;49.1084;1;1;1
20820;3.49147;50.028781;1;1;1
20810;3.49147;50.028781;1;1;1
20801;3.456696;46.142973;0;1;1
20810;3.472777;47.961381;1;1;1
20801;3.437394;43.66783;1;1;0
20801;3.473058;47.96138;1;1;0
20820;3.473085;47.961308;1;1;1
20801;3.463608;46.850832;1;1;0
20820;3.496366;50.374693;1;1;1
20801;3.496032;50.332174;0;1;1
20810;3.496187;50.3322;1;1;1
20801;3.438184;43.604157;1;1;1
20815;3.496486;50.332666;0;1;0
20810;3.489771;49.607543;1;1;1
20801;3.475844;48.103051;1;1;1
20820;3.49053;49.607405;1;1;1
20815;3.490544;49.607414;0;1;1
20801;3.490584;49.607225;1;1;0
20815;3.498337;50.373886;0;1;1
20820;3.499606;50.473698;1;1;0
20810;3.475779;47.876304;1;1;1
20801;3.475847;47.876385;1;1;0
20820;3.476277;47.876644;1;1;1
20801;3.461066;46.064836;1;1;1
20801;3.500269;50.360564;0;1;1
20801;3.459294;45.831144;1;0;0
20820;3.50045;50.360455;1;1;1
20801;3.500753;50.383931;1;1;1
20815;3.439197;43.288375;0;1;1
20820;3.439209;43.288348;1;1;1
20820;3.487883;49.042245;1;1;1
20810;3.439257;43.288258;1;1;1
20810;3.488047;49.042235;1;1;1
20810;3.449184;44.478147;1;1;1
20815;3.442712;43.626066;0;1;1
20820;3.442774;43.626102;1;1;1
20810;3.442774;43.626102;1;1;1
20820;3.469162;46.840545;1;1;1
20810;3.469229;46.840653;1;1;1
20801;3.44302;43.625876;1;1;1
20801;3.469347;46.84068;1;1;1
20810;3.463273;46.110303;1;1;1
20820;3.463273;46.110321;1;1;1
20801;3.455831;45.185551;1;1;0
20815;3.502443;50.354764;0;1;1
20810;3.45592;45.185631;1;1;0
20815;3.455997;45.185721;0;1;0
20820;3.445551;43.873608;1;1;1
20820;3.502597;50.354773;1;1;1
20810;3.445714;43.873797;1;1;1
20810;3.502777;50.354485;1;1;1
20801;3.502824;50.354978;0;1;1
20815;3.503136;50.362357;0;1;1
20801;3.503388;50.362275;1;1;1
20810;3.5035;50.362275;1;1;1
20801;3.493448;49.315375;1;1;1
20815;3.471264;46.836323;0;1;1
20801;3.452222;44.519986;1;1;1
20815;3.452235;44.520004;0;1;1
20801;3.487787;48.630261;1;1;0
20801;3.442847;43.285868;0;1;0
20801;3.492422;49.065092;1;1;0
20801;3.504863;50.34144;0;1;1
20815;3.505259;50.34169;0;1;0
20810;3.505328;50.341609;1;1;1
20801;3.473318;46.892643;1;1;1
20815;3.500554;49.828332;0;1;1
20820;3.505;50.195062;1;1;1
20810;3.505;50.195062;1;1;1
20815;3.505279;50.194998;0;1;1
20820;3.507274;50.385933;1;1;1
20820;3.489116;48.49076;1;1;1
20810;3.489143;48.490723;1;1;1
20801;3.507601;50.376515;0;1;1
20810;3.445603;43.283968;1;1;1
20820;3.445714;43.283976;1;1;1
20810;3.455508;44.521782;1;1;0
20810;3.507251;50.274584;1;1;1
20820;3.507279;50.274575;1;1;1
20801;3.446116;43.286664;1;1;1
20815;3.502411;49.682499;0;1;1
20801;3.507494;50.195429;1;1;1
20820;3.502425;49.682507;1;1;0
20820;3.502425;49.682507;1;1;1
20810;3.502425;49.682507;0;0;1
20810;3.509577;50.378993;1;1;1
20820;3.448318;43.439996;1;1;1
20810;3.448318;43.439996;1;1;1
20801;3.45194;43.894992;0;1;0
20810;3.45194;43.894992;1;1;0
20801;3.509643;50.349384;1;1;1
20815;3.44899;43.505626;0;1;1
20810;3.464925;45.476532;1;1;0
20815;3.452299;43.894684;0;1;0
20801;3.46527;45.476387;1;0;0
20820;3.511058;50.404636;1;1;0
20820;3.462895;45.103907;1;1;1
20810;3.462895;45.103907;1;1;1
20815;3.511496;50.404859;0;1;1
20815;3.463085;45.103736;0;1;1
20810;3.511651;50.404867;1;1;1
20801;3.463327;45.103888;1;1;1
20801;3.473308;46.275674;1;0;0
20810;3.483063;47.304681;1;1;0
20801;3.483196;47.304716;0;1;0
20815;3.483196;47.304725;0;1;0
20810;3.512584;50.368163;1;1;1
20801;3.51264;50.368153;1;1;1
20820;3.512872;50.368826;1;1;1
20815;3.512944;50.369041;0;1;0
20815;3.480284;46.894739;0;1;1
20810;3.495318;48.49113;0;1;0
20815;3.514037;50.331607;0;1;1
20820;3.488549;47.660428;1;1;1
20810;3.488549;47.660428;1;1;1
20801;3.515359;50.322362;1;1;1
20820;3.51675;50.359661;1;1;1
20801;3.498377;48.492502;1;1;0
20801;3.516792;50.359589;1;1;1
20815;3.516792;50.359598;0;1;1
20801;3.516085;50.269843;1;1;1
20820;3.477992;46.226055;1;1;1
20801;3.517167;50.340024;1;1;1
20801;3.517318;50.316419;1;1;1
20820;3.456388;43.545273;1;1;1
20810;3.517388;50.316401;1;1;0
20810;3.478796;46.22607;1;1;1
20820;3.517555;50.316311;1;1;0
20820;3.464162;44.470829;1;1;0
20815;3.464162;44.470829;0;1;1
20810;3.464288;44.470828;1;1;0
20810;3.456844;43.545047;1;1;1
20801;3.464388;44.470729;1;1;0
20810;3.506072;49.113535;1;1;0
20815;3.457233;43.550425;0;1;0
20815;3.509767;49.466955;0;1;0
20801;3.509795;49.466946;1;1;1
20810;3.518724;50.349624;1;1;1
20801;3.518739;50.349741;1;1;1
20801;3.518865;50.34553;0;0;0
20815;3.505978;49.045038;0;1;1
20801;3.517186;50.143132;0;1;1
20810;3.519172;50.334512;1;1;1
20820;3.519474;50.342053;1;1;1
20801;3.520836;50.407468;1;1;1
20801;3.458547;43.533694;1;1;1
20810;3.470928;45.01748;1;1;0
20815;3.470928;45.017489;0;1;0
20801;3.520778;50.362418;0;1;1
20801;3.471279;45.017055;0;1;0
20820;3.498853;48.096827;1;0;0
20820;3.511476;49.398789;1;1;1
20815;3.511476;49.398789;0;1;1
20810;3.511476;49.398789;1;1;1
20801;3.498946;48.096755;1;1;1
20801;3.521187;50.334019;1;1;1
20820;3.521206;50.334495;1;1;1
20810;3.469929;44.785064;1;1;0
20815;3.469942;44.785064;0;1;0
20801;3.469942;44.785064;1;1;0
20810;3.499363;48.096852;1;1;0
20801;3.503145;48.492923;1;1;1
20820;3.476182;45.363719;1;1;0
20801;3.476182;45.363719;0;1;0
20810;3.476182;45.363719;1;1;0
20815;3.476195;45.363728;0;1;0
20810;3.482355;46.071664;1;1;1
20820;3.482368;46.071673;1;1;1
20815;3.482381;46.071681;0;1;1
20801;3.487152;46.599724;1;0;0
20815;3.487152;46.599733;0;1;1
20801;3.523412;50.357864;0;0;0
20810;3.524014;50.364523;1;1;1
20801;3.475829;45.220828;1;1;0
20820;3.475868;45.22098;1;1;1
20810;3.475868;45.22098;1;1;1
20815;3.515934;49.533185;0;1;1
20815;3.524349;50.357564;0;1;0
20810;3.524363;50.357573;1;1;1
20820;3.524404;50.357438;1;1;1
20801;3.516007;49.533634;1;1;1
20801;3.524446;50.357447;1;1;1
20801;3.524658;50.377817;1;1;1
20820;3.52451;50.358237;1;1;0
20810;3.52471;50.377493;1;1;1
20810;3.524774;50.368758;0;1;0
20801;3.482802;45.965014;1;1;0
20815;3.476667;45.220554;0;1;0
20801;3.525632;50.36888;1;1;1
20820;3.526373;50.395549;1;1;1
20801;3.52685;50.391463;0;1;0
20801;3.507869;48.487424;1;1;0
20820;3.527214;50.364438;1;1;1
20820;3.465472;43.648214;1;1;1
20810;3.465472;43.648214;1;1;1
20815;3.527451;50.364338;0;1;1
20801;3.528829;50.477212;1;1;1
20810;3.529306;50.477048;1;1;1
20810;3.464603;43.293216;1;1;1
20820;3.464638;43.292937;1;1;1
20801;3.529575;50.348698;0;1;0
20810;3.529979;50.353814;0;1;1
20801;3.466192;43.383098;1;1;1
20801;3.527809;50.107119;1;1;0
20801;3.46563;43.295389;1;1;1
20801;3.515364;48.859238;1;1;1
20820;3.466393;43.315059;1;1;1
20810;3.466393;43.315059;1;1;1
20801;3.493888;46.525821;1;0;0
20810;3.508624;48.087625;1;1;0
20820;3.508823;48.087354;1;1;1
20810;3.502209;47.362143;1;1;0
20815;3.500277;47.144996;0;1;1
20801;3.502421;47.362205;0;1;0
20815;3.502422;47.362214;0;1;0
20801;3.477647;44.528278;1;1;0
20801;3.532731;50.363247;1;1;1
20820;3.500919;47.145939;1;1;1
20810;3.500919;47.145939;1;1;1
20801;3.49917;46.954291;1;1;0
20820;3.499183;46.954282;1;1;0
20815;3.499512;46.954325;0;1;0
20810;3.499512;46.954325;1;1;0
20810;3.468389;43.305983;1;1;1
20820;3.46891;43.306412;1;1;1
20810;3.53508;50.361118;1;1;1
20810;3.497971;46.587116;1;1;1
20801;3.512457;48.085368;1;1;1
20815;3.513585;48.18907;0;1;0
20820;3.492633;45.923567;1;1;1
20810;3.492633;45.923567;1;1;1
20801;3.470461;43.31237;1;1;1
20815;3.47055;43.312639;0;1;1
20820;3.515672;48.342148;1;1;0
20815;3.515685;48.342148;0;1;0
20801;3.515699;48.342139;0;1;0
20801;3.512291;47.968335;1;1;1
20815;3.512125;47.934542;0;1;1
20820;3.512139;47.934587;1;1;1
20810;3.512179;47.934533;1;1;1
20815;3.512509;47.968703;0;1;1
20820;3.481281;44.525012;1;1;0
20801;3.537482;50.398159;1;1;1
20810;3.518883;48.562475;1;1;1
20820;3.519086;48.56242;1;1;1
20810;3.537618;50.347676;0;1;1
20815;3.537747;50.347927;0;1;1
20801;3.537758;50.347675;1;1;1
20801;3.49277;45.679168;1;1;0
20810;3.49277;45.679168;1;1;0
20815;3.492783;45.679168;0;1;0
20820;3.538649;50.358804;1;1;1
20801;3.52559;49.087889;1;1;1
20820;3.523326;48.859437;1;1;1
20810;3.523326;48.859437;1;1;1
20815;3.523337;48.859158;0;1;0
20820;3.479801;44.124133;1;1;0
20810;3.479801;44.124133;0;1;0
20810;3.518219;48.34175;1;1;0
20801;3.479814;44.124124;0;1;0
20815;3.479814;44.124133;0;1;0
20820;3.5257;49.087978;1;1;1
20810;3.5257;49.087978;1;1;1
20820;3.512698;47.747075;1;1;1
20801;3.539126;50.337784;0;1;1
20815;3.540099;50.395966;0;1;1
20810;3.513432;47.747126;1;1;1
20801;3.537476;50.088989;1;1;0
20820;3.518119;48.186279;1;1;0
20810;3.518175;48.18645;1;1;0
20801;3.518213;48.18627;1;1;0
20801;3.508329;47.059989;1;1;1
20820;3.504908;46.676049;1;1;0
20810;3.504908;46.676049;1;1;0
20801;3.504921;46.67604;1;1;0
20815;3.504921;46.676049;0;1;0
20820;3.541873;50.374133;1;1;1
20815;3.541975;50.360172;0;1;0
20820;3.530811;49.289057;1;1;0
20810;3.530811;49.289057;1;1;0
20815;3.530811;49.289066;0;1;0
20801;3.530839;49.289057;1;1;0
20801;3.542103;50.360271;1;1;1
20820;3.504546;46.589095;1;1;1
20820;3.523328;48.513617;1;0;0
20801;3.541713;50.287322;1;1;0
20820;3.492763;45.244085;1;1;0
20801;3.492763;45.244085;0;1;0
20810;3.492763;45.244085;1;1;0
20815;3.492763;45.244094;0;1;0
20801;3.476896;43.308348;1;1;1
20820;3.476943;43.308123;1;1;1
20810;3.477005;43.308167;1;1;1
20810;3.54285;50.287434;1;1;1
20801;3.54385;50.373909;1;1;1
20820;3.542975;50.287326;1;1;1
20810;3.544466;50.373808;1;1;1
20801;3.541142;50.05699;1;1;1
20801;3.531817;49.121076;1;1;1
20810;3.500202;45.830655;1;1;1
20820;3.500203;45.830709;1;1;1
20820;3.501648;45.976972;1;1;1
20810;3.501829;45.977017;1;1;1
20820;3.546665;50.471901;1;1;1
20815;3.547617;50.471448;0;1;1
20801;3.53423;49.203726;1;1;1
20820;3.534464;49.203752;1;1;0
20820;3.546823;50.339941;1;1;0
20810;3.534958;49.203804;1;1;0
20801;3.480408;43.28049;1;1;1
20810;3.482702;43.483969;1;1;1
20820;3.482899;43.483923;1;1;1
20801;3.491891;44.523741;1;1;1
20801;3.549624;50.406562;1;1;1
20810;3.549668;50.406751;1;1;0
20820;3.485825;43.7425;1;1;1
20815;3.485835;43.742221;0;1;1
20801;3.486111;43.74249;1;0;0
20810;3.486208;43.743732;1;1;1
20801;3.484094;43.480526;1;1;1
20810;3.550541;50.391458;1;1;1
20820;3.53946;49.343395;1;1;1
20810;3.53946;49.343395;1;1;1
20820;3.550824;50.391663;1;1;1
20815;3.493567;44.51249;0;1;1
20801;3.493611;44.510266;1;0;0
20820;3.527518;48.120945;1;1;1
20801;3.540043;49.343923;1;1;1
20815;3.536942;48.998334;0;1;1
20801;3.548622;50.099879;1;1;1
20801;3.551917;50.385096;1;1;1
20820;3.538666;49.127609;1;0;0
20810;3.52843;48.120707;1;1;1
20820;3.527175;47.963868;1;1;1
20820;3.484696;43.311641;1;1;1
20815;3.484813;43.310885;0;1;1
20810;3.539168;49.12722;1;1;0
20810;3.527349;47.963849;1;1;1
20801;3.539196;49.12722;1;1;1
20815;3.527376;47.963867;0;1;1
20810;3.48487;43.311794;1;1;1
20801;3.53808;48.998599;1;1;1
20815;3.548326;49.954722;0;1;1
20820;3.548551;49.954964;1;1;1
20810;3.548551;49.954964;1;1;1
20820;3.553867;50.415619;1;1;1
20815;3.550555;50.099169;0;1;1
20820;3.550584;50.099259;1;1;1
20810;3.550584;50.099259;1;1;1
20820;3.508061;45.839157;1;0;0
20815;3.554175;50.415546;0;1;1
20801;3.549379;49.954241;0;1;0
20810;3.486214;43.303196;1;1;1
20820;3.486392;43.303753;1;1;1
20801;3.530846;47.959829;1;1;0
20820;3.556631;50.385972;1;1;1
20815;3.494381;43.99305;0;1;0
20810;3.494381;43.99305;1;1;0
20801;3.494431;43.99304;0;1;0
20801;3.55675;50.367468;1;1;1
20820;3.556943;50.365843;1;1;1
20820;3.515248;46.259805;1;1;1
20810;3.515248;46.259805;1;1;1
20801;3.515273;46.259715;1;1;0
20810;3.50984;45.652366;1;1;0
20801;3.509967;45.652257;1;1;0
20815;3.525256;47.261276;0;1;0
20801;3.52527;47.261384;0;1;0
20801;3.54023;48.720396;1;1;0
20820;3.489311;43.277661;1;1;1
20810;3.489311;43.277661;1;1;1
20801;3.489606;43.305097;1;1;0
20801;3.557601;50.33904;1;1;1
20810;3.525872;47.260706;1;1;0
20820;3.540682;48.720754;1;1;1
20810;3.540682;48.720754;1;1;1
20815;3.55842;50.366141;0;1;1
20815;3.559125;50.390558;0;1;0
20801;3.559167;50.390566;1;1;1
20815;3.511818;45.651087;0;1;0
20810;3.498871;44.195578;1;1;0
20801;3.498884;44.195578;0;1;0
20815;3.498884;44.195587;0;1;0
20810;3.560886;50.434063;1;1;1
20820;3.530702;47.554389;1;1;0
20810;3.516101;45.983886;1;1;0
20815;3.516114;45.983886;0;1;0
20801;3.516114;45.983886;1;1;0
20801;3.492349;43.27584;1;1;1
20801;3.503219;44.519747;1;1;1
20815;3.522228;46.530279;0;1;1
20820;3.522322;46.53053;1;1;0
20801;3.55924;50.109378;1;1;0
20801;3.563424;50.45995;0;1;1
20801;3.494343;43.392195;1;1;0
20801;3.562257;50.349003;1;1;0
20815;3.562498;50.349163;0;1;1
20820;3.552409;49.42331;1;1;0
20815;3.552423;49.423319;0;1;0
20810;3.552423;49.4234;1;1;0
20810;3.562542;50.34936;1;1;0
20801;3.55245;49.42331;1;1;0
20820;3.532495;47.471385;1;1;1
20815;3.532495;47.471394;0;1;1
20810;3.532497;47.47161;1;1;1
20801;3.517491;45.903608;1;1;0
20801;3.540846;48.086384;1;1;1
20820;3.540942;48.086599;1;1;1
20810;3.540942;48.086599;1;1;1
20801;3.566086;50.425197;1;1;1
20820;3.560056;49.868016;1;1;0
20820;3.560056;49.868016;1;1;1
20810;3.560056;49.868016;0;0;1
20820;3.497349;43.394547;1;1;1
20815;3.497349;43.394547;0;1;1
20820;3.546817;48.606796;1;1;1
20810;3.546817;48.606796;1;1;1
20810;3.497435;43.394511;1;1;1
20801;3.535561;47.476664;1;1;1
20820;3.567054;50.42881;1;1;1
20815;3.567068;50.42881;0;1;1
20801;3.514176;45.199776;1;1;1
20815;3.514176;45.199785;0;1;0
20815;3.497218;43.283671;0;1;1
20820;3.498894;43.474584;1;1;0
20815;3.498894;43.474593;0;1;1
20801;3.53862;47.686932;1;1;0
20810;3.513301;45.032572;1;1;0
20801;3.513553;45.032346;0;1;0
20815;3.51372;45.032579;0;1;0
20801;3.49834;43.283881;1;1;1
20820;3.541127;47.806602;1;1;1
20810;3.541127;47.806602;1;0;1
20820;3.569882;50.480118;1;1;1
20810;3.512865;44.864419;1;1;0
20815;3.512866;44.864428;0;1;0
20815;3.5413;47.806503;0;1;1
20801;3.512953;44.864284;0;1;0
20815;3.511745;44.726133;0;1;0
20801;3.511745;44.726133;1;1;0
20810;3.511745;44.726133;1;1;0
20815;3.559189;49.500863;0;1;1
20820;3.559424;49.500862;1;1;1
20810;3.559424;49.500862;1;1;1
20801;3.502818;43.652142;1;1;0
20815;3.502821;43.652448;0;1;1
20820;3.503019;43.652438;1;1;1
20810;3.503019;43.652438;1;1;1
20820;3.56298;49.758816;1;1;0
20810;3.56298;49.758816;1;1;0
20815;3.562994;49.758816;0;1;0
20801;3.563021;49.758816;1;1;0
20815;3.569066;50.284577;0;1;1
20820;3.518305;45.268641;1;1;0
20801;3.518305;45.268641;0;1;0
20810;3.518305;45.268641;1;1;0
20815;3.518362;45.267894;0;1;0
20801;3.543693;47.801442;1;1;1
20820;3.501317;43.299115;1;1;1
20815;3.501389;43.29889;0;1;1
20801;3.501438;43.298827;1;1;1
20810;3.501439;43.298944;1;1;1
20815;3.55235;48.606753;0;1;1
20801;3.566352;49.899295;0;1;1
20801;3.57303;50.466207;1;1;1
20801;3.548877;48.237753;1;1;1
20815;3.573222;50.465802;0;1;0
20810;3.573251;50.465883;1;1;1
20820;3.502491;43.279706;1;1;1
20810;3.528696;46.100904;1;1;1
20820;3.528735;46.100922;1;1;1
20815;3.528735;46.100931;0;1;0
20810;3.503043;43.279515;1;1;1
20801;3.504364;43.412301;1;1;1
20801;3.503253;43.27955;1;1;1
20801;3.544547;47.652539;1;1;0
20810;3.544547;47.652539;1;1;0
20815;3.544547;47.652548;0;1;0
20820;3.515335;44.522374;1;1;0
20801;3.515498;44.522346;0;1;0
20820;3.548024;47.865243;1;1;1
20815;3.548024;47.865252;0;1;1
20801;3.548064;47.865261;1;1;1
20810;3.548079;47.865351;1;1;1
20820;3.558776;48.870752;1;1;1
20810;3.558776;48.870752;1;1;1
20815;3.55879;48.870761;0;1;1
20820;3.547573;47.799444;1;1;1
20810;3.547573;47.799444;1;1;1
20815;3.547573;47.799453;0;1;1
20801;3.558942;48.871021;1;1;1
20801;3.561763;49.124967;1;1;1
20810;3.50502;43.284543;1;1;1
20820;3.505045;43.284606;1;1;1
20810;3.505224;43.274062;1;1;1
20820;3.505271;43.273873;1;1;1
20801;3.54862;47.798602;1;1;1
20801;3.508058;43.537216;1;1;1
20801;3.578002;50.433795;1;1;1
20801;3.527519;45.522721;1;1;0
20810;3.527519;45.522721;1;1;0
20815;3.527519;45.52273;0;1;0
20801;3.553336;48.076103;1;1;1
20801;3.547224;47.456382;1;1;0
20820;3.569347;49.477223;1;1;1
20815;3.569347;49.477223;0;1;0
20810;3.569347;49.477223;1;1;1
20801;3.538605;46.535822;1;1;0
20801;3.579559;50.336892;1;1;1
20820;3.533266;45.891657;1;1;1
20810;3.533266;45.891657;1;1;1
20820;3.509353;43.29834;1;1;1
20810;3.509563;43.298411;1;1;1
20820;3.510047;43.290475;1;1;1
20810;3.510109;43.290474;1;1;1
20820;3.580826;50.29694;1;1;1
20810;3.580909;50.296913;1;1;1
20820;3.535968;45.867124;1;1;1
20810;3.537779;46.050171;1;1;0
20801;3.53778;46.050279;1;1;0
20801;3.536108;45.866943;1;1;1
20815;3.537894;46.050063;0;1;0
20810;3.536265;45.867185;1;1;1
20815;3.556133;47.809358;0;1;1
20810;3.556145;47.80925;1;1;1
20820;3.556146;47.809394;1;1;1
20801;3.516429;43.691122;1;1;1
20815;3.513793;43.2838;0;1;1
20820;3.513852;43.283512;1;1;1
20820;3.586777;50.453468;1;1;1
20801;3.513902;43.283601;1;1;1
20810;3.513913;43.283511;1;1;1
20815;3.586903;50.453467;0;1;1
20810;3.586918;50.453503;1;1;1
20820;3.585514;50.315639;1;1;1
20810;3.585514;50.315639;1;1;1
20820;3.516384;43.523744;1;1;1
20815;3.516384;43.523744;0;1;1
20810;3.516384;43.523744;1;1;1
20820;3.57447;49.33571;1;1;1
20810;3.57447;49.33571;1;1;1
20801;3.560753;48.067663;1;1;1
20801;3.530816;45.063878;1;1;0
20820;3.530817;45.063887;1;1;0
20801;3.581386;49.928564;1;1;0
20810;3.531071;45.063967;1;1;0
20815;3.531084;45.063976;0;1;0
20815;3.515084;43.290451;0;1;1
20801;3.544711;46.409159;1;1;0
20801;3.588834;50.458664;1;1;1
20810;3.545168;46.409319;1;1;0
20815;3.545181;46.409319;0;1;0
20820;3.587975;50.334365;1;1;0
20820;3.560011;47.783014;1;1;1
20810;3.560011;47.783014;1;0;1
20815;3.560011;47.783023;0;1;1
20820;3.574099;49.048841;1;1;1
20810;3.574099;49.048841;1;1;1
20815;3.589922;50.389454;0;1;1
20801;3.589965;50.389462;1;1;1
20801;3.542087;45.861448;1;1;1
20801;3.587175;50.025153;1;1;0
20820;3.559912;47.538796;1;1;1
20810;3.559912;47.538796;1;1;1
20810;3.569553;48.431232;1;1;0
20815;3.519438;43.356946;0;1;1
20820;3.519474;43.356784;1;1;1
20810;3.519474;43.356784;1;1;1
20815;3.569613;48.431735;0;1;0
20801;3.563483;47.854901;1;1;1
20820;3.569707;48.431663;1;1;0
20801;3.569734;48.431663;1;1;0
20820;3.587607;50.025142;1;1;1
20810;3.587607;50.025142;1;1;1
20801;3.519176;43.292212;1;1;0
20815;3.522058;43.590254;0;1;1
20810;3.522058;43.590272;1;1;1
20820;3.538034;45.288592;1;1;0
20810;3.538034;45.288592;1;1;0
20801;3.538046;45.288592;0;1;0
20815;3.538047;45.288601;0;1;0
20801;3.522157;43.590307;1;1;1
20820;3.522206;43.590172;1;1;1
20801;3.53209;44.641949;1;1;0
20815;3.544133;45.883339;0;1;0
20820;3.532181;44.642308;1;1;0
20810;3.532181;44.642308;1;1;0
20815;3.532231;44.642227;0;1;0
20801;3.563822;47.79736;1;1;1
20820;3.519794;43.282953;1;1;1
